stac_id,collect_id,datetime,start_datetime,end_datetime,center_lon,center_lat,platform,constellation,instrument_mode,frequency_band,center_frequency,polarizations,orbit_state,product_type,observation_direction,incidence_angle,azimuth,squint_angle,layover_angle,look_angle,resolution_range,resolution_azimuth,resolution_ground_range,pixel_spacing_range,pixel_spacing_azimuth,image_length,image_width,looks_range,looks_azimuth,orbital_plane,collection_type,super_classe,stac_browser_link
CAPELLA_C09_SP_GEO_HH_20230924075159_20230924075229,a393e0ae-0b47-4a13-a2fb-08e120f045eb,2023-09-24T07:52:14.608800Z,2023-09-24T07:51:59.592007Z,2023-09-24T07:52:29.625594Z,118.770368255,-23.184692045,capella-9,capella,spotlight,X,9.65,HH,descending,GEO,left,43.0,217.2,0.0,,38.7,0.38,0.56,0.56,0.35,0.35,5011.414949055601,5102.708975836196,1,9,45,spotlight_legacy,nao_urbano,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2023/capella-open-data-2023-09/capella-open-data-2023-09-24/CAPELLA_C09_SP_GEO_HH_20230924075159_20230924075229/CAPELLA_C09_SP_GEO_HH_20230924075159_20230924075229.json
CAPELLA_C13_SP_SLC_HH_20241217034143_20241217034152,0f0316e9-c5c3-49e8-bc2e-3ec01ffd0e4b,2024-12-17T03:41:47.728237Z,2024-12-17T03:41:43.251953Z,2024-12-17T03:41:52.204521Z,122.23593546,-21.75445646,capella-13,capella,spotlight,X,9.6,HH,ascending,SLC,left,29.3,128.4,-0.1,,26.5,0.22,0.15,0.46,0.43,0.14,5008.652467696136,4999.706822072356,1,1,53,spotlight,nao_urbano,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2024/capella-open-data-2024-12/capella-open-data-2024-12-17/CAPELLA_C13_SP_SLC_HH_20241217034143_20241217034152/CAPELLA_C13_SP_SLC_HH_20241217034143_20241217034152.json
CAPELLA_C09_SP_SLC_HH_20240114085104_20240114085133,01ddc4fc-0d80-457f-b85c-11e002263d42,2024-01-14T08:51:18.554455Z,2024-01-14T08:51:16.960823Z,2024-01-14T08:51:20.148088Z,118.77072668,-23.184256055,capella-9,capella,spotlight,X,9.65,HH,descending,SLC,left,42.1,217.3,0.0,,38.0,0.27,0.44,0.4,0.36,0.41,5014.563552901864,5085.271282089805,1,1,45,spotlight_legacy,urbano,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2024/capella-open-data-2024-01/capella-open-data-2024-01-14/CAPELLA_C09_SP_SLC_HH_20240114085104_20240114085133/CAPELLA_C09_SP_SLC_HH_20240114085104_20240114085133.json
CAPELLA_C06_SP_SLC_VV_20220727105602_20220727105605,0918048f-85a0-42cc-b763-1d1ac82096ff,2022-07-27T10:56:03.805471Z,2022-07-27T10:56:02.320951Z,2022-07-27T10:56:05.289992Z,-83.506143905,42.2303809,capella-6,capella,spotlight,X,9.65,VV,ascending,SLC,right,36.2,346.0,0.0,,32.8,0.38,0.5,0.64,0.42,0.41,5010.777841148476,4985.83305808057,1,1,53,spotlight_legacy,nao_urbano,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2022/capella-open-data-2022-07/capella-open-data-2022-07-27/CAPELLA_C06_SP_SLC_VV_20220727105602_20220727105605/CAPELLA_C06_SP_SLC_VV_20220727105602_20220727105605.json
CAPELLA_C13_SP_GEO_HH_20250318103340_20250318103410,5e835211-b87e-4e34-b0da-ee8c05c8290f,2025-03-18T10:33:55.293159Z,2025-03-18T10:33:39.987303Z,2025-03-18T10:34:10.599016Z,147.29329397499998,-42.985982895,capella-13,capella,spotlight,X,9.6,HH,descending,GEO,left,39.6,208.1,0.1,,35.5,0.32,0.56,0.5,0.32,0.32,5004.093253525705,5066.148503675599,1,9,53,spotlight,nao_urbano,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-03/capella-open-data-2025-03-18/CAPELLA_C13_SP_GEO_HH_20250318103340_20250318103410/CAPELLA_C13_SP_GEO_HH_20250318103340_20250318103410.json
CAPELLA_C06_SP_SLC_HH_20230112213855_20230112213922,6e24ae85-e20f-4f2b-b18f-0de163d670d8,2023-01-12T21:39:08.683347Z,2023-01-12T21:38:55.269643Z,2023-01-12T21:39:22.097052Z,-83.50564696,42.229977745,capella-6,capella,spotlight,X,9.65,HH,ascending,SLC,right,36.2,328.6,0.0,,32.8,0.32,0.05,0.54,0.51,0.05,5010.624081531028,4999.12077536423,1,1,53,spotlight_legacy,nao_urbano,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2023/capella-open-data-2023-01/capella-open-data-2023-01-12/CAPELLA_C06_SP_SLC_HH_20230112213855_20230112213922/CAPELLA_C06_SP_SLC_HH_20230112213855_20230112213922.json
CAPELLA_C14_SP_GEO_HH_20240712122324_20240712122353,23583731-499b-4724-9650-a1ef0b547b43,2024-07-12T12:23:39.680488Z,2024-07-12T12:23:25.636940Z,2024-07-12T12:23:53.724036Z,-155.28648992,19.404815205,capella-14,capella,spotlight,X,9.65,HH,ascending,GEO,left,35.9,134.1,0.0,,32.4,0.38,0.56,0.65,0.35,0.35,5055.596355040083,5129.947326824591,1,9,45,spotlight_legacy,nao_urbano,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2024/capella-open-data-2024-07/capella-open-data-2024-07-12/CAPELLA_C14_SP_GEO_HH_20240712122324_20240712122353/CAPELLA_C14_SP_GEO_HH_20240712122324_20240712122353.json
CAPELLA_C13_SP_GEO_HH_20250502225345_20250502225355,19de9cd1-08b1-4a19-85c9-08f4f85d15a0,2025-05-02T22:53:50.064843Z,2025-05-02T22:53:45.258290Z,2025-05-02T22:53:54.871397Z,-118.07290513,34.833003225,capella-13,capella,spotlight,X,9.6,HH,ascending,GEO,right,37.3,319.2,0.0,0.1,33.6,0.32,0.56,0.52,0.34,0.34,5011.3166060157,10011.496479037396,1,3,53,spotlight,nao_urbano,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-05/capella-open-data-2025-05-02/CAPELLA_C13_SP_GEO_HH_20250502225345_20250502225355/CAPELLA_C13_SP_GEO_HH_20250502225345_20250502225355.json
CAPELLA_C09_SP_SLC_HH_20240903054031_20240903054057,d4b0ff9a-28d4-4cdc-8420-821c88714ab1,2024-09-03T05:40:44.334099Z,2024-09-03T05:40:31.330939Z,2024-09-03T05:40:57.337260Z,136.83459671499998,-30.429845235,capella-9,capella,spotlight,X,9.65,HH,descending,SLC,left,38.9,210.5,0.0,,35.4,0.32,0.05,0.51,0.48,0.05,5011.76365496236,4999.25994667662,1,1,45,spotlight_legacy,nao_urbano,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2024/capella-open-data-2024-09/capella-open-data-2024-09-03/CAPELLA_C09_SP_SLC_HH_20240903054031_20240903054057/CAPELLA_C09_SP_SLC_HH_20240903054031_20240903054057.json
CAPELLA_C13_SP_SLC_HH_20250410072306_20250410072318,91a4e5bf-14ac-4522-9224-14b1f4d4cc71,2025-04-10T07:23:12.450285Z,2025-04-10T07:23:10.469012Z,2025-04-10T07:23:14.431558Z,-155.2861686,19.420575725,capella-13,capella,spotlight,X,9.6,HH,ascending,SLC,left,52.1,124.1,0.0,0.0,46.1,0.22,0.44,0.28,0.26,0.41,5042.698480508701,10049.65806419308,1,1,53,spotlight,nao_urbano,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-04/capella-open-data-2025-04-10/CAPELLA_C13_SP_SLC_HH_20250410072306_20250410072318/CAPELLA_C13_SP_SLC_HH_20250410072306_20250410072318.json
CAPELLA_C09_SP_SLC_HH_20240207222636_20240207222704,1852da68-ec0f-4d3b-a624-96531ff0effe,2024-02-07T22:26:50.501631Z,2024-02-07T22:26:48.977738Z,2024-02-07T22:26:52.025525Z,118.77066913,-23.18431898,capella-9,capella,spotlight,X,9.65,HH,descending,SLC,left,37.3,218.0,0.0,,33.8,0.27,0.44,0.44,0.4,0.41,5020.515853606339,5073.937064512172,1,1,45,spotlight_legacy,urbano,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2024/capella-open-data-2024-02/capella-open-data-2024-02-07/CAPELLA_C09_SP_SLC_HH_20240207222636_20240207222704/CAPELLA_C09_SP_SLC_HH_20240207222636_20240207222704.json
CAPELLA_C13_SP_SLC_HH_20250125162907_20250125162916,6df494c2-1608-4272-bf00-dc8521849d36,2025-01-25T16:29:12.054316Z,2025-01-25T16:29:07.267375Z,2025-01-25T16:29:16.841257Z,-121.870854075,37.318451145,capella-13,capella,spotlight,X,9.6,HH,descending,SLC,right,36.6,38.4,-0.1,,33.0,0.22,0.15,0.38,0.35,0.14,5016.004302647079,7999.707547223485,1,1,53,spotlight,urbano,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-01/capella-open-data-2025-01-25/CAPELLA_C13_SP_SLC_HH_20250125162907_20250125162916/CAPELLA_C13_SP_SLC_HH_20250125162907_20250125162916.json
CAPELLA_C13_SP_GEO_HH_20250319144242_20250319144252,c440ad43-1e9a-429c-aa2f-f289e5ccac42,2025-03-19T14:42:47.657071Z,2025-03-19T14:42:42.868691Z,2025-03-19T14:42:52.445452Z,-118.072905845,34.833003309999995,capella-13,capella,spotlight,X,9.6,HH,ascending,GEO,right,37.2,318.8,0.0,0.1,33.5,0.32,0.56,0.52,0.34,0.34,5011.357160529551,10018.202555325925,1,3,53,spotlight,nao_urbano,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-03/capella-open-data-2025-03-19/CAPELLA_C13_SP_GEO_HH_20250319144242_20250319144252/CAPELLA_C13_SP_GEO_HH_20250319144242_20250319144252.json
CAPELLA_C13_SP_SLC_HH_20250712213503_20250712213513,b12b19a3-7d95-40dc-bd34-b91a8eb5a37d,2025-07-12T21:35:08.290932Z,2025-07-12T21:35:06.695411Z,2025-07-12T21:35:09.886453Z,-118.072889595,34.833179255000005,capella-13,capella,spotlight,X,9.6,HH,ascending,SLC,right,36.9,318.9,0.0,0.1,33.3,0.22,0.44,0.37,0.34,0.41,5011.910851013865,10140.368819925025,1,1,53,spotlight,nao_urbano,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-07/capella-open-data-2025-07-12/CAPELLA_C13_SP_SLC_HH_20250712213503_20250712213513/CAPELLA_C13_SP_SLC_HH_20250712213503_20250712213513.json
CAPELLA_C13_SP_GEO_HH_20251021094420_20251021094429,4db84fa3-9937-4563-a23e-c3e6f55a458c,2025-10-21T09:44:25.085623Z,2025-10-21T09:44:20.278756Z,2025-10-21T09:44:29.892491Z,-118.072904905,34.833003275,capella-13,capella,spotlight,X,9.6,HH,ascending,GEO,right,37.3,318.9,0.0,0.1,33.6,0.32,0.56,0.52,0.34,0.34,5011.314412346082,10010.306281010811,1,3,53,spotlight,nao_urbano,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-10/capella-open-data-2025-10-21/CAPELLA_C13_SP_GEO_HH_20251021094420_20251021094429/CAPELLA_C13_SP_GEO_HH_20251021094420_20251021094429.json
CAPELLA_C13_SP_SLC_HH_20250412130412_20250412130422,166c877c-a438-4117-bdfc-d30e3796f294,2025-04-12T13:04:17.668750Z,2025-04-12T13:04:16.077608Z,2025-04-12T13:04:19.259892Z,-121.870479635,37.318881265,capella-13,capella,spotlight,X,9.6,HH,descending,SLC,right,36.6,38.9,0.0,-0.1,33.0,0.22,0.44,0.37,0.34,0.41,5010.808577123864,8169.697725731137,1,1,53,spotlight,urbano,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-04/capella-open-data-2025-04-12/CAPELLA_C13_SP_SLC_HH_20250412130412_20250412130422/CAPELLA_C13_SP_SLC_HH_20250412130412_20250412130422.json
CAPELLA_C09_SP_GEO_HH_20240209051832_20240209051906,d552838b-6fad-43f7-b8a5-f10be5f799c3,2024-02-09T05:18:49.265991Z,2024-02-09T05:18:32.311391Z,2024-02-09T05:19:06.220592Z,132.91139699,-12.68422244,capella-9,capella,spotlight,X,9.65,HH,ascending,GEO,left,52.3,136.8,0.0,,46.6,0.38,0.56,0.48,0.31,0.31,5004.367970963259,5063.345955749326,1,9,45,spotlight_legacy,nao_urbano,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2024/capella-open-data-2024-02/capella-open-data-2024-02-09/CAPELLA_C09_SP_GEO_HH_20240209051832_20240209051906/CAPELLA_C09_SP_GEO_HH_20240209051832_20240209051906.json
CAPELLA_C13_SP_SLC_HH_20250318103340_20250318103410,5e835211-b87e-4e34-b0da-ee8c05c8290f,2025-03-18T10:33:55.292839Z,2025-03-18T10:33:53.601773Z,2025-03-18T10:33:56.983906Z,147.29311739,-42.98639058,capella-13,capella,spotlight,X,9.6,HH,descending,SLC,left,39.6,208.1,0.1,,35.5,0.22,0.44,0.35,0.32,0.41,4998.650982572556,5144.890261048695,1,1,53,spotlight,nao_urbano,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-03/capella-open-data-2025-03-18/CAPELLA_C13_SP_SLC_HH_20250318103340_20250318103410/CAPELLA_C13_SP_SLC_HH_20250318103340_20250318103410.json
CAPELLA_C09_SP_GEO_HH_20240308094541_20240308094610,cb7a1f60-b617-49c1-b94f-1b37457b923d,2024-03-08T09:45:55.823503Z,2024-03-08T09:45:41.315426Z,2024-03-08T09:46:10.331581Z,136.83453217,-30.42986016,capella-9,capella,spotlight,X,9.65,HH,descending,GEO,left,43.2,210.0,0.0,,39.0,0.38,0.56,0.56,0.35,0.35,5007.161760243138,5083.87555975428,1,9,45,spotlight_legacy,nao_urbano,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2024/capella-open-data-2024-03/capella-open-data-2024-03-08/CAPELLA_C09_SP_GEO_HH_20240308094541_20240308094610/CAPELLA_C09_SP_GEO_HH_20240308094541_20240308094610.json
CAPELLA_C13_SP_GEO_HH_20250201073802_20250201073838,c260db1d-b440-43b7-8dc2-1830a5f4ac40,2025-02-01T07:38:18.813925Z,2025-02-01T07:38:00.884285Z,2025-02-01T07:38:36.743565Z,-155.286930155,19.421056355,capella-13,capella,spotlight,X,9.6,HH,ascending,GEO,left,52.1,122.8,0.0,,46.1,0.32,0.56,0.4,0.26,0.26,5043.345121493384,10214.198765938529,1,9,53,spotlight,nao_urbano,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-02/capella-open-data-2025-02-01/CAPELLA_C13_SP_GEO_HH_20250201073802_20250201073838/CAPELLA_C13_SP_GEO_HH_20250201073802_20250201073838.json
CAPELLA_C03_SP_GEO_HH_20210313173159_20210313173223,808d68d2-cb84-423c-a46c-b8f756021509,2021-03-13T17:32:11.244451Z,2021-03-13T17:31:59.165022Z,2021-03-13T17:32:23.323880Z,-118.05905219,34.799809525,capella-3,capella,spotlight,X,9.65,HH,descending,GEO,right,39.1,100.2,0.1,,35.6,0.46,0.64,0.73,0.35,0.35,22377.0,22379.0,1,9,97,spotlight_legacy,urbano,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2021/capella-open-data-2021-03/capella-open-data-2021-03-13/CAPELLA_C03_SP_GEO_HH_20210313173159_20210313173223/CAPELLA_C03_SP_GEO_HH_20210313173159_20210313173223.json
CAPELLA_C14_SP_GEO_HH_20240809184030_20240809184042,54e623e7-7ea2-4d15-91e0-9674aa990d8d,2024-08-09T18:40:36.520305Z,2024-08-09T18:40:30.510220Z,2024-08-09T18:40:42.530391Z,118.770751605,-23.18328727,capella-14,capella,spotlight,X,9.65,HH,descending,GEO,right,52.8,46.5,0.0,,46.7,0.38,0.56,0.48,0.3,0.3,5046.360648855334,5179.006483859883,1,3,45,spotlight_legacy,urbano,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2024/capella-open-data-2024-08/capella-open-data-2024-08-09/CAPELLA_C14_SP_GEO_HH_20240809184030_20240809184042/CAPELLA_C14_SP_GEO_HH_20240809184030_20240809184042.json
CAPELLA_C13_SP_SLC_HH_20250310190056_20250310190123,7545cd2e-8f80-4503-8a6a-f2c4e8484502,2025-03-10T19:01:10.255905Z,2025-03-10T19:01:08.797418Z,2025-03-10T19:01:11.714392Z,147.293359545,-42.986999605,capella-13,capella,spotlight,X,9.6,HH,ascending,SLC,right,24.9,320.8,-0.2,,22.6,0.22,0.44,0.52,0.48,0.42,5063.910972519368,5107.781084650065,1,1,53,spotlight,nao_urbano,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-03/capella-open-data-2025-03-10/CAPELLA_C13_SP_SLC_HH_20250310190056_20250310190123/CAPELLA_C13_SP_SLC_HH_20250310190056_20250310190123.json
CAPELLA_C13_SP_GEO_HH_20251024152840_20251024152849,dee1c445-4f7e-4faa-9a00-06d96aaed0f2,2025-10-24T15:28:45.065380Z,2025-10-24T15:28:40.287789Z,2025-10-24T15:28:49.842972Z,-121.87085957,37.31855398,capella-13,capella,spotlight,X,9.6,HH,descending,GEO,right,36.6,38.4,0.0,-0.1,33.0,0.32,0.56,0.53,0.34,0.34,5010.719651302112,8187.73571021895,1,3,53,spotlight,urbano,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-10/capella-open-data-2025-10-24/CAPELLA_C13_SP_GEO_HH_20251024152840_20251024152849/CAPELLA_C13_SP_GEO_HH_20251024152840_20251024152849.json
CAPELLA_C13_SP_GEO_HH_20250721182536_20250721182546,a2553f4b-4a3b-4d84-b142-f73bc4d7e459,2025-07-21T18:25:40.820333Z,2025-07-21T18:25:36.012804Z,2025-07-21T18:25:45.627862Z,-118.072547535,34.832668375,capella-13,capella,spotlight,X,9.6,HH,ascending,GEO,right,37.3,318.8,0.1,0.2,33.6,0.32,0.56,0.52,0.34,0.34,5011.239351366567,10009.294210441867,1,3,53,spotlight,nao_urbano,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-07/capella-open-data-2025-07-21/CAPELLA_C13_SP_GEO_HH_20250721182536_20250721182546/CAPELLA_C13_SP_GEO_HH_20250721182536_20250721182546.json
CAPELLA_C13_SP_SLC_HH_20250501000014_20250501000026,b1108152-b544-434f-8112-6baad6b2d30d,2025-05-01T00:00:20.382884Z,2025-05-01T00:00:18.401791Z,2025-05-01T00:00:22.363977Z,-155.28616868,19.420575555,capella-13,capella,spotlight,X,9.6,HH,ascending,SLC,left,52.1,124.1,0.0,0.0,46.1,0.22,0.44,0.28,0.26,0.41,5042.658524421038,10049.720286678848,1,1,53,spotlight,nao_urbano,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-05/capella-open-data-2025-05-01/CAPELLA_C13_SP_SLC_HH_20250501000014_20250501000026/CAPELLA_C13_SP_SLC_HH_20250501000014_20250501000026.json
CAPELLA_C13_SP_GEO_HH_20251007150353_20251007150405,a53de856-e15a-486e-866b-9439b2dfa8fa,2025-10-07T15:03:59.816280Z,2025-10-07T15:03:53.873746Z,2025-10-07T15:04:05.758815Z,-155.2869017,19.421036515,capella-13,capella,spotlight,X,9.6,HH,ascending,GEO,left,52.1,124.2,0.0,0.0,46.1,0.32,0.56,0.4,0.26,0.26,5043.025072486009,10214.336967168612,1,3,53,spotlight,nao_urbano,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-10/capella-open-data-2025-10-07/CAPELLA_C13_SP_GEO_HH_20251007150353_20251007150405/CAPELLA_C13_SP_GEO_HH_20251007150353_20251007150405.json
CAPELLA_C13_SP_GEO_VV_20251007220002_20251007220011,457b126e-126b-4667-9678-4b52c5d69b4e,2025-10-07T22:00:06.782581Z,2025-10-07T22:00:02.630840Z,2025-10-07T22:00:10.934322Z,-123.50025132,40.10046421,capella-13,capella,spotlight,X,9.6,VV,descending,GEO,left,20.2,222.5,0.0,-0.1,18.3,0.32,0.56,0.92,0.42,0.42,5078.809263857336,6574.6956045680245,1,3,53,spotlight,nao_urbano,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-10/capella-open-data-2025-10-07/CAPELLA_C13_SP_GEO_VV_20251007220002_20251007220011/CAPELLA_C13_SP_GEO_VV_20251007220002_20251007220011.json
CAPELLA_C13_SP_SLC_HH_20251018173511_20251018173521,44dad266-53cf-4b03-914d-10384b33acd7,2025-10-18T17:35:16.830772Z,2025-10-18T17:35:15.239459Z,2025-10-18T17:35:18.422085Z,-121.870479645,37.318881015,capella-13,capella,spotlight,X,9.6,HH,descending,SLC,right,36.6,38.4,0.0,-0.1,33.0,0.22,0.44,0.37,0.34,0.41,5010.77093000859,8168.318777515089,1,1,53,spotlight,urbano,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-10/capella-open-data-2025-10-18/CAPELLA_C13_SP_SLC_HH_20251018173511_20251018173521/CAPELLA_C13_SP_SLC_HH_20251018173511_20251018173521.json
CAPELLA_C02_SP_GEO_HH_20201231031006_20201231031030,51a04c14-8d34-4187-aa69-af78db025490,2020-12-31T03:10:19.754476Z,2020-12-31T03:10:08.979678Z,2020-12-31T03:10:30.529275Z,2.16840586,41.345775655,capella-2,capella,spotlight,X,9.65,HH,descending,GEO,right,32.3,12.2,0.0,,29.5,0.38,0.56,0.71,0.35,0.35,7990.734849980889,5023.743148619305,1,8,45,spotlight_legacy,costa,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2020/capella-open-data-2020-12/capella-open-data-2020-12-31/CAPELLA_C02_SP_GEO_HH_20201231031006_20201231031030/CAPELLA_C02_SP_GEO_HH_20201231031006_20201231031030.json
CAPELLA_C13_SP_SLC_HH_20251030063432_20251030063442,006e2988-b660-4795-a103-0106a763c807,2025-10-30T06:34:37.723868Z,2025-10-30T06:34:36.122503Z,2025-10-30T06:34:39.325234Z,-118.072882885,34.833171255,capella-13,capella,spotlight,X,9.6,HH,ascending,SLC,right,37.3,318.9,0.0,0.1,33.6,0.22,0.44,0.36,0.34,0.41,5010.899332138566,10058.515098603506,1,1,53,spotlight,nao_urbano,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-10/capella-open-data-2025-10-30/CAPELLA_C13_SP_SLC_HH_20251030063432_20251030063442/CAPELLA_C13_SP_SLC_HH_20251030063432_20251030063442.json
