stac_id,collect_id,datetime,start_datetime,end_datetime,center_lon,center_lat,platform,constellation,instrument_mode,frequency_band,center_frequency,polarizations,orbit_state,product_type,observation_direction,incidence_angle,azimuth,squint_angle,layover_angle,look_angle,resolution_range,resolution_azimuth,resolution_ground_range,pixel_spacing_range,pixel_spacing_azimuth,image_length,image_width,looks_range,looks_azimuth,orbital_plane,collection_type
CAPELLA_C13_SP_SLC_HH_20250310135605_20250310135644,041e86a8-9601-4371-8a3a-b1e1e03dc755,2025-03-10T13:56:24.631098Z,2025-03-10T13:56:22.485331Z,2025-03-10T13:56:26.776866Z,147.29301696,-42.98647975,capella-13,capella,spotlight,X,9.6,HH,descending,SLC,left,54.7,201.9,0.1,,48,0.22,0.44,0.27,0.25,0.41,4951.766890219148,5192.794292108019,1,1,53,spotlight
CAPELLA_C13_SP_GEO_HH_20250309221018_20250309221027,30e8d051-0b72-4f9b-86c1-13ba8fde64dd,2025-03-09T22:10:22.792161Z,2025-03-09T22:10:18.319389Z,2025-03-09T22:10:27.264933Z,122.235884325,-21.75450073,capella-13,capella,spotlight,X,9.6,HH,ascending,GEO,left,29.3,128.5,-0.2,,26.5,0.32,0.56,0.65,0.41,0.41,5029.688463675033,5071.70119964592,1,3,53,spotlight
CAPELLA_C13_SP_GEO_HH_20250307202710_20250307202722,fba0eee9-75d1-4e1c-a55c-b136cc3398c8,2025-03-07T20:27:16.723424Z,2025-03-07T20:27:10.543140Z,2025-03-07T20:27:22.903708Z,-155.28330727,19.394568505000002,capella-13,capella,spotlight,X,9.6,HH,ascending,GEO,right,54.1,310.2,0,,47.7,0.32,0.56,0.39,0.25,0.25,4987.494292860083,5002.640884205979,1,3,53,spotlight
CAPELLA_C13_SP_SLC_HH_20250307200413_20250307200439,b3f51c9f-3bdc-4bae-a5e4-6306fd64d02f,2025-03-07T20:04:26.388996Z,2025-03-07T20:04:24.929471Z,2025-03-07T20:04:27.848522Z,147.29335569,-42.986996395,capella-13,capella,spotlight,X,9.6,HH,ascending,SLC,right,24.9,320,0,-0.2,22.6,0.22,0.44,0.52,0.48,0.42,5063.758942348235,5111.177398252377,1,1,53,spotlight
CAPELLA_C13_SP_GEO_HH_20250307145919_20250307145958,7ef07ca9-51ea-48af-a3a3-5e76db0d5c79,2025-03-07T14:59:39.245761Z,2025-03-07T14:59:19.819517Z,2025-03-07T14:59:58.672006Z,147.293197605,-42.98629057,capella-13,capella,spotlight,X,9.6,HH,descending,GEO,left,54.6,202,0,0.1,48,0.32,0.56,0.39,0.25,0.25,4952.0900242088055,5151.149057011404,1,9,53,spotlight
CAPELLA_C13_SP_SLC_HH_20250307202710_20250307202722,fba0eee9-75d1-4e1c-a55c-b136cc3398c8,2025-03-07T20:27:16.720837Z,2025-03-07T20:27:10.536131Z,2025-03-07T20:27:22.905544Z,-155.283143185,19.394590925000003,capella-13,capella,spotlight,X,9.6,HH,ascending,SLC,right,54.1,310.2,0,,47.7,0.22,0.15,0.28,0.26,0.14,5010.496609520695,4999.811197929921,1,1,53,spotlight
CAPELLA_C13_SP_SLC_HH_20250307145919_20250307145958,7ef07ca9-51ea-48af-a3a3-5e76db0d5c79,2025-03-07T14:59:39.245339Z,2025-03-07T14:59:37.098952Z,2025-03-07T14:59:41.391726Z,147.29301514500003,-42.986479,capella-13,capella,spotlight,X,9.6,HH,descending,SLC,left,54.6,202,0,0.1,48,0.22,0.44,0.27,0.25,0.41,4951.465784341975,5194.259090199527,1,1,53,spotlight
CAPELLA_C13_SP_GEO_HH_20250306144636_20250306144707,eb19b018-9fe6-4d4b-9291-2d2315d7d729,2025-03-06T14:46:51.480656Z,2025-03-06T14:46:36.184635Z,2025-03-06T14:47:06.776678Z,147.29329645500002,-42.985981679999995,capella-13,capella,spotlight,X,9.6,HH,descending,GEO,left,39.6,208.8,0,0.1,35.5,0.32,0.56,0.5,0.32,0.32,5004.2306689410625,5074.9201873183665,1,9,53,spotlight
CAPELLA_C13_SP_GEO_HH_20250307200413_20250307200439,b3f51c9f-3bdc-4bae-a5e4-6306fd64d02f,2025-03-07T20:04:26.388728Z,2025-03-07T20:04:13.176981Z,2025-03-07T20:04:39.600475Z,147.293846805,-42.98660572,capella-13,capella,spotlight,X,9.6,HH,ascending,GEO,right,24.9,320,0,-0.2,22.6,0.32,0.56,0.75,0.42,0.42,5066.070945124691,4707.245138632116,1,9,53,spotlight
CAPELLA_C13_SP_SLC_HH_20250306144636_20250306144707,eb19b018-9fe6-4d4b-9291-2d2315d7d729,2025-03-06T14:46:51.480417Z,2025-03-06T14:46:49.790401Z,2025-03-06T14:46:53.170434Z,147.293118455,-42.986388805,capella-13,capella,spotlight,X,9.6,HH,descending,SLC,left,39.6,208.8,0,0.1,35.5,0.22,0.44,0.35,0.32,0.41,4998.718234748294,5153.792159465534,1,1,53,spotlight
CAPELLA_C13_SP_GEO_HH_20250304213013_20250304213025,1568680f-34bc-4771-a1e8-340604354483,2025-03-04T21:30:19.253404Z,2025-03-04T21:30:13.094987Z,2025-03-04T21:30:25.411822Z,-155.283308405,19.394568935000002,capella-13,capella,spotlight,X,9.6,HH,ascending,GEO,right,53.9,310.2,0,,47.5,0.32,0.56,0.39,0.25,0.25,4988.432479753998,5014.594140367996,1,3,53,spotlight
CAPELLA_C13_SP_SLC_HH_20250302034937_20250302034947,a107c547-131b-4265-a705-dd7e28f814e9,2025-03-02T03:49:42.030155Z,2025-03-02T03:49:37.232183Z,2025-03-02T03:49:46.828128Z,-121.87088696,37.31847159,capella-13,capella,spotlight,X,9.6,HH,descending,SLC,right,36.9,38.8,0,,33.2,0.22,0.15,0.37,0.35,0.14,5016.113909574861,7999.690876918654,1,1,53,spotlight
CAPELLA_C13_SP_GEO_HH_20250302070910_20250302070948,87f31eda-d0fd-4d30-8c3c-be6f5597a1a8,2025-03-02T07:09:29.409124Z,2025-03-02T07:09:10.035767Z,2025-03-02T07:09:48.782481Z,-155.28626345499998,19.421419380000003,capella-13,capella,spotlight,X,9.6,HH,descending,GEO,right,56.1,49.9,0,,49.3,0.32,0.56,0.38,0.24,0.24,4980.734637664229,10058.188972066815,1,9,53,spotlight
CAPELLA_C13_SP_GEO_HH_20250302210502_20250302210538,745e195f-3cfe-496a-9045-c3c11df51bef,2025-03-02T21:05:20.582532Z,2025-03-02T21:05:02.544831Z,2025-03-02T21:05:38.620234Z,-155.28694632,19.421072715,capella-13,capella,spotlight,X,9.6,HH,ascending,GEO,left,52.4,123.9,0,,46.3,0.32,0.56,0.4,0.26,0.26,5042.945922817153,10493.136806955283,1,9,53,spotlight
CAPELLA_C13_SP_SLC_HH_20250304213013_20250304213025,1568680f-34bc-4771-a1e8-340604354483,2025-03-04T21:30:19.251720Z,2025-03-04T21:30:13.089551Z,2025-03-04T21:30:25.413890Z,-155.283143915,19.394590625,capella-13,capella,spotlight,X,9.6,HH,ascending,SLC,right,53.9,310.2,0,,47.5,0.22,0.15,0.28,0.26,0.14,5010.4473637411065,4999.4866546388785,1,1,53,spotlight
CAPELLA_C13_SP_SLC_HH_20250305024626_20250305024635,3cfddec4-f741-46ff-b4e1-7af412b39069,2025-03-05T02:46:31.007494Z,2025-03-05T02:46:26.214072Z,2025-03-05T02:46:35.800916Z,-121.8708328,37.31843786,capella-13,capella,spotlight,X,9.6,HH,descending,SLC,right,36.8,39,-0.1,,33.2,0.22,0.15,0.37,0.35,0.14,5016.404696827752,7999.714289897121,1,1,53,spotlight
CAPELLA_C13_SP_GEO_HH_20250305024626_20250305024635,3cfddec4-f741-46ff-b4e1-7af412b39069,2025-03-05T02:46:30.976036Z,2025-03-05T02:46:26.214042Z,2025-03-05T02:46:35.738031Z,-121.87045638999999,37.318957624999996,capella-13,capella,spotlight,X,9.6,HH,descending,GEO,right,36.8,39,-0.1,,33.2,0.32,0.56,0.53,0.34,0.34,5010.433608184585,8145.9294821425,1,3,53,spotlight
CAPELLA_C13_SP_GEO_HH_20250302034937_20250302034947,a107c547-131b-4265-a705-dd7e28f814e9,2025-03-02T03:49:42.074096Z,2025-03-02T03:49:37.320094Z,2025-03-02T03:49:46.828098Z,-121.87045822,37.318956920000005,capella-13,capella,spotlight,X,9.6,HH,descending,GEO,right,36.9,38.8,0,,33.2,0.32,0.56,0.53,0.34,0.34,5010.206272090734,8130.9864031131565,1,3,53,spotlight
CAPELLA_C13_SP_SLC_HH_20250301210200_20250301210209,f9b480c9-8351-47c8-a835-bac7005cca95,2025-03-01T21:02:05.208002Z,2025-03-01T21:02:00.413506Z,2025-03-01T21:02:10.002498Z,-118.07251303999999,34.832752979999995,capella-13,capella,spotlight,X,9.6,HH,ascending,SLC,right,36.9,318.9,0.1,,33.3,0.22,0.15,0.37,0.35,0.14,5020.192554001385,9999.64650976642,1,1,53,spotlight
CAPELLA_C13_SP_GEO_HH_20250301210200_20250301210209,f9b480c9-8351-47c8-a835-bac7005cca95,2025-03-01T21:02:05.206405Z,2025-03-01T21:02:00.416225Z,2025-03-01T21:02:09.996586Z,-118.072550595,34.832665575,capella-13,capella,spotlight,X,9.6,HH,ascending,GEO,right,36.9,318.9,0.1,,33.3,0.32,0.56,0.53,0.34,0.34,5011.8992901479305,10090.925371546955,1,3,53,spotlight
CAPELLA_C13_SP_GEO_HH_20250301011943_20250301011953,b525759a-a12e-47e2-884d-51c7fd0b8cdc,2025-03-01T01:19:48.972610Z,2025-03-01T01:19:44.474631Z,2025-03-01T01:19:53.470589Z,122.235886155,-21.754501955000002,capella-13,capella,spotlight,X,9.6,HH,ascending,GEO,left,29.8,129.3,-0.2,,27,0.32,0.56,0.64,0.41,0.41,5029.073376511444,5083.304150242875,1,3,53,spotlight
CAPELLA_C13_SP_SLC_HH_20250302070910_20250302070948,87f31eda-d0fd-4d30-8c3c-be6f5597a1a8,2025-03-02T07:09:29.412414Z,2025-03-02T07:09:09.949909Z,2025-03-02T07:09:48.874919Z,-155.286894555,19.42095708,capella-13,capella,spotlight,X,9.6,HH,descending,SLC,right,56.1,49.9,0,,49.3,0.26,0.05,0.31,0.29,0.05,5020.868578004816,9999.686523116688,1,1,53,spotlight
CAPELLA_C13_SP_SLC_HH_20250302210502_20250302210538,745e195f-3cfe-496a-9045-c3c11df51bef,2025-03-02T21:05:20.585078Z,2025-03-02T21:05:02.456004Z,2025-03-02T21:05:38.714153Z,-155.28691666999998,19.42108146,capella-13,capella,spotlight,X,9.6,HH,ascending,SLC,left,52.4,123.9,0,,46.3,0.26,0.05,0.32,0.3,0.05,5021.417714113565,9999.734090955022,1,1,53,spotlight
CAPELLA_C13_SP_SLC_HH_20250301011943_20250301011953,b525759a-a12e-47e2-884d-51c7fd0b8cdc,2025-03-01T01:19:48.976866Z,2025-03-01T01:19:44.467672Z,2025-03-01T01:19:53.486060Z,122.23594205,-21.754451415,capella-13,capella,spotlight,X,9.6,HH,ascending,SLC,left,29.8,129.3,-0.2,,27,0.22,0.15,0.45,0.42,0.14,5021.528223995871,4999.614253758804,1,1,53,spotlight
CAPELLA_C13_SP_SLC_HH_20250227220814_20250227220850,e4762c32-d370-4d63-9601-374dd5420632,2025-02-27T22:08:32.456212Z,2025-02-27T22:08:14.302662Z,2025-02-27T22:08:50.609762Z,-155.28691664000002,19.421081955,capella-13,capella,spotlight,X,9.6,HH,ascending,SLC,left,52.5,123.9,0,,46.4,0.26,0.05,0.32,0.3,0.05,5021.410126619101,9999.79969667388,1,1,53,spotlight
CAPELLA_C13_SP_GEO_HH_20250227081220_20250227081259,5dbcde59-0c5d-414a-aaf8-164bdaf72a85,2025-02-27T08:12:40.500022Z,2025-02-27T08:12:21.101268Z,2025-02-27T08:12:59.898777Z,-155.28626488999998,19.421418575,capella-13,capella,spotlight,X,9.6,HH,descending,GEO,right,56.2,49.5,0,,49.3,0.32,0.56,0.38,0.24,0.24,4980.472567478022,10051.192809083826,1,9,53,spotlight
CAPELLA_C13_SP_SLC_HH_20250227081220_20250227081259,5dbcde59-0c5d-414a-aaf8-164bdaf72a85,2025-02-27T08:12:40.501143Z,2025-02-27T08:12:21.004822Z,2025-02-27T08:12:59.997464Z,-155.28689607500002,19.420956455000002,capella-13,capella,spotlight,X,9.6,HH,descending,SLC,right,56.2,49.5,0,,49.3,0.26,0.05,0.31,0.29,0.05,5020.856704224275,9999.821463214546,1,1,53,spotlight
CAPELLA_C13_SP_SLC_HH_20250227045248_20250227045257,0998ab02-5821-4306-bfa6-81d7ee3bfe32,2025-02-27T04:52:53.342923Z,2025-02-27T04:52:48.530813Z,2025-02-27T04:52:58.155034Z,-121.870833995,37.31843766,capella-13,capella,spotlight,X,9.6,HH,descending,SLC,right,37,38.6,-0.3,,33.3,0.22,0.15,0.37,0.35,0.14,5043.900431963886,7999.85586134147,1,1,53,spotlight
CAPELLA_C13_SP_GEO_HH_20250227220814_20250227220850,e4762c32-d370-4d63-9601-374dd5420632,2025-02-27T22:08:32.452613Z,2025-02-27T22:08:14.393579Z,2025-02-27T22:08:50.511648Z,-155.28691867999999,19.42105267,capella-13,capella,spotlight,X,9.6,HH,ascending,GEO,left,52.5,123.9,0,,46.4,0.32,0.56,0.4,0.26,0.26,5042.4752142188845,10484.203110554437,1,9,53,spotlight
CAPELLA_C13_SP_GEO_HH_20250227045248_20250227045257,0998ab02-5821-4306-bfa6-81d7ee3bfe32,2025-02-27T04:52:53.144648Z,2025-02-27T04:52:48.530783Z,2025-02-27T04:52:57.758514Z,-121.870461345,37.318956385,capella-13,capella,spotlight,X,9.6,HH,descending,GEO,right,37,38.6,-0.3,,33.3,0.32,0.56,0.53,0.34,0.34,5010.119537968501,8116.116644933019,1,3,53,spotlight
CAPELLA_C13_SP_SLC_HH_20250223230842_20250223230852,d40f9655-35e3-405a-9175-fb5d81669283,2025-02-23T23:08:47.333540Z,2025-02-23T23:08:42.530880Z,2025-02-23T23:08:52.136200Z,-118.072509205,34.832751435000006,capella-13,capella,spotlight,X,9.6,HH,ascending,SLC,right,37.1,319.3,0.1,,33.4,0.22,0.15,0.37,0.35,0.14,5020.2575805822735,9999.65357792091,1,1,53,spotlight
CAPELLA_C13_SP_SLC_HH_20250226022256_20250226022305,01e2722e-1d85-421f-9274-a8b0fbd25d30,2025-02-26T02:23:02.336460Z,2025-02-26T02:22:57.795421Z,2025-02-26T02:23:06.877499Z,122.23594028,-21.754450040000002,capella-13,capella,spotlight,X,9.6,HH,ascending,SLC,left,29.9,130,-0.2,,27,0.22,0.15,0.45,0.42,0.14,5021.445399076225,4999.796134367786,1,1,53,spotlight
CAPELLA_C13_SP_GEO_HH_20250224091548_20250224091627,09ea5da7-2396-4d9d-8c6f-3cd25f87b1ab,2025-02-24T09:16:08.245673Z,2025-02-24T09:15:48.917104Z,2025-02-24T09:16:27.574242Z,-155.286241265,19.42143669,capella-13,capella,spotlight,X,9.6,HH,descending,GEO,right,56,49.8,0,,49.2,0.32,0.56,0.38,0.25,0.25,4981.093814091922,10066.485981211024,1,9,53,spotlight
CAPELLA_C13_SP_GEO_HH_20250224231138_20250224231214,b508c3ef-046b-4f50-8680-a5f602ad7c64,2025-02-24T23:11:54.630080Z,2025-02-24T23:11:36.612541Z,2025-02-24T23:12:12.647619Z,-155.286946605,19.42107285,capella-13,capella,spotlight,X,9.6,HH,ascending,GEO,left,52.4,123,0,,46.3,0.32,0.56,0.4,0.26,0.26,5042.972559119632,10497.269084063515,1,9,53,spotlight
CAPELLA_C13_SP_SLC_HH_20250224091548_20250224091627,09ea5da7-2396-4d9d-8c6f-3cd25f87b1ab,2025-02-24T09:16:08.251507Z,2025-02-24T09:15:48.825456Z,2025-02-24T09:16:27.677559Z,-155.286895235,19.420956175,capella-13,capella,spotlight,X,9.6,HH,descending,SLC,right,56,49.8,0,,49.2,0.26,0.05,0.31,0.29,0.05,5020.923240153764,9999.632174978013,1,1,53,spotlight
CAPELLA_C13_SP_GEO_HH_20250224055617_20250224055627,b482785f-af6e-4212-8c2f-02ad6ccf2d04,2025-02-24T05:56:22.058532Z,2025-02-24T05:56:17.275385Z,2025-02-24T05:56:26.841679Z,-121.87085894500001,37.318554085,capella-13,capella,spotlight,X,9.6,HH,descending,GEO,right,36.8,39.1,-0.1,,33.1,0.32,0.56,0.53,0.34,0.34,5010.13592742857,8150.580207886868,1,3,53,spotlight
CAPELLA_C13_SP_SLC_HH_20250224231138_20250224231214,b508c3ef-046b-4f50-8680-a5f602ad7c64,2025-02-24T23:11:54.628252Z,2025-02-24T23:11:36.433756Z,2025-02-24T23:12:12.822749Z,-155.28691665500003,19.42108125,capella-13,capella,spotlight,X,9.6,HH,ascending,SLC,left,52.4,123,0,,46.3,0.26,0.05,0.32,0.3,0.05,5021.44252507678,9999.761564663659,1,1,53,spotlight
CAPELLA_C13_SP_GEO_HH_20250226022256_20250226022305,01e2722e-1d85-421f-9274-a8b0fbd25d30,2025-02-26T02:23:02.334214Z,2025-02-26T02:22:57.835075Z,2025-02-26T02:23:06.833353Z,122.235885965,-21.7545016,capella-13,capella,spotlight,X,9.6,HH,ascending,GEO,left,29.9,130,-0.2,,27,0.32,0.56,0.64,0.41,0.41,5028.986023900539,5072.671069633571,1,3,53,spotlight
CAPELLA_C13_SP_GEO_HH_20250223230842_20250223230852,d40f9655-35e3-405a-9175-fb5d81669283,2025-02-23T23:08:47.333611Z,2025-02-23T23:08:42.535570Z,2025-02-23T23:08:52.131653Z,-118.07254931,34.832667125,capella-13,capella,spotlight,X,9.6,HH,ascending,GEO,right,37.1,319.3,0.1,,33.4,0.32,0.56,0.53,0.34,0.34,5011.497159924305,10044.257409062226,1,3,53,spotlight
CAPELLA_C13_SP_GEO_HH_20250222001506_20250222001542,58f1744d-6b41-4dcf-b428-8623579f3b25,2025-02-22T00:15:24.327085Z,2025-02-22T00:15:06.379547Z,2025-02-22T00:15:42.274623Z,-155.28692185,19.421056200000002,capella-13,capella,spotlight,X,9.6,HH,ascending,GEO,left,52.1,124,0,,46.1,0.32,0.56,0.4,0.26,0.26,5043.255035652294,10532.905884136182,1,9,53,spotlight
CAPELLA_C13_SP_SLC_HH_20250224055617_20250224055627,b482785f-af6e-4212-8c2f-02ad6ccf2d04,2025-02-24T05:56:22.059494Z,2025-02-24T05:56:17.268560Z,2025-02-24T05:56:26.850428Z,-121.870855565,37.31845081,capella-13,capella,spotlight,X,9.6,HH,descending,SLC,right,36.8,39.1,-0.1,,33.1,0.22,0.15,0.37,0.35,0.14,5016.016187799076,7999.603601264878,1,1,53,spotlight
CAPELLA_C13_SP_SLC_HH_20250222001506_20250222001542,58f1744d-6b41-4dcf-b428-8623579f3b25,2025-02-22T00:15:24.331480Z,2025-02-22T00:15:06.293019Z,2025-02-22T00:15:42.369942Z,-155.28691512,19.421081505,capella-13,capella,spotlight,X,9.6,HH,ascending,SLC,left,52.1,124,0,,46.1,0.26,0.05,0.32,0.31,0.05,5021.469082441274,9999.630182072597,1,1,53,spotlight
CAPELLA_C13_SP_SLC_HH_20250221101915_20250221101954,1a787583-794f-4ce1-a3fa-bb8a878db205,2025-02-21T10:19:34.752321Z,2025-02-21T10:19:15.375120Z,2025-02-21T10:19:54.129522Z,-155.28689531499998,19.420957164999997,capella-13,capella,spotlight,X,9.6,HH,descending,SLC,right,55.9,49.9,0,,49.1,0.26,0.05,0.31,0.29,0.05,5020.967771393154,9999.752160271688,1,1,53,spotlight
CAPELLA_C13_SP_GEO_HH_20250223032632_20250223032641,f7a24cee-abe6-404b-9371-a76af374eb4d,2025-02-23T03:26:36.991496Z,2025-02-23T03:26:32.512049Z,2025-02-23T03:26:41.470943Z,122.236032465,-21.754618775,capella-13,capella,spotlight,X,9.6,HH,ascending,GEO,left,29.4,128.6,-0.2,,26.6,0.32,0.56,0.65,0.41,0.41,5029.084577365029,5051.475862574788,1,3,53,spotlight
CAPELLA_C13_SP_SLC_HH_20250223032632_20250223032641,f7a24cee-abe6-404b-9371-a76af374eb4d,2025-02-23T03:26:36.993830Z,2025-02-23T03:26:32.464839Z,2025-02-23T03:26:41.522821Z,122.235941865,-21.754451365,capella-13,capella,spotlight,X,9.6,HH,ascending,SLC,left,29.4,128.6,-0.2,,26.6,0.22,0.15,0.46,0.43,0.14,5021.9479601270305,4999.514204543297,1,1,53,spotlight
CAPELLA_C13_SP_SLC_HH_20250221065943_20250221065952,38a1bfd1-95c0-4f4f-a80e-7d45f4a173e3,2025-02-21T06:59:48.023674Z,2025-02-21T06:59:43.236810Z,2025-02-21T06:59:52.810539Z,-121.87083308999999,37.31843777,capella-13,capella,spotlight,X,9.6,HH,descending,SLC,right,36.6,38.7,-0.2,,33,0.22,0.15,0.38,0.35,0.14,5023.165234585187,7999.622432959909,1,1,53,spotlight
CAPELLA_C13_SP_GEO_HH_20250221101915_20250221101954,1a787583-794f-4ce1-a3fa-bb8a878db205,2025-02-21T10:19:34.748849Z,2025-02-21T10:19:15.468189Z,2025-02-21T10:19:54.029509Z,-155.286236935,19.42143974,capella-13,capella,spotlight,X,9.6,HH,descending,GEO,right,55.9,49.9,0,,49.1,0.32,0.56,0.38,0.25,0.25,4981.561554850575,10084.899619736247,1,9,53,spotlight
CAPELLA_C13_SP_SLC_HH_20250221001207_20250221001216,2788c8e4-adb0-410c-a99e-63ebc544b5a6,2025-02-21T00:12:11.837663Z,2025-02-21T00:12:07.026237Z,2025-02-21T00:12:16.649090Z,-118.07251056999999,34.832750875,capella-13,capella,spotlight,X,9.6,HH,ascending,SLC,right,37.3,319.4,0.1,,33.6,0.22,0.15,0.37,0.34,0.14,5020.299671021569,9999.500913670521,1,1,53,spotlight
CAPELLA_C13_SP_GEO_HH_20250221065943_20250221065952,38a1bfd1-95c0-4f4f-a80e-7d45f4a173e3,2025-02-21T06:59:47.949212Z,2025-02-21T06:59:43.236780Z,2025-02-21T06:59:52.661644Z,-121.870861065,37.318554809999995,capella-13,capella,spotlight,X,9.6,HH,descending,GEO,right,36.6,38.7,-0.2,,33,0.32,0.56,0.53,0.34,0.34,5010.3824180225465,8183.078260996797,1,3,53,spotlight
CAPELLA_C13_SP_GEO_HH_20250219011824_20250219011900,3ff5eb34-79a7-4fb7-963d-efffac336fb1,2025-02-19T01:18:42.913380Z,2025-02-19T01:18:24.982628Z,2025-02-19T01:19:00.844133Z,-155.28690031000002,19.421038085,capella-13,capella,spotlight,X,9.6,HH,ascending,GEO,left,52.1,123.9,0,,46.1,0.32,0.56,0.4,0.26,0.26,5043.349630703013,10213.364786641145,1,9,53,spotlight
CAPELLA_C13_SP_GEO_HH_20250220042954_20250220043003,9af4639a-6509-4b00-9564-6e44035dd7a6,2025-02-20T04:29:58.612701Z,2025-02-20T04:29:54.139401Z,2025-02-20T04:30:03.086001Z,122.23588426,-21.75450094,capella-13,capella,spotlight,X,9.6,HH,ascending,GEO,left,29.3,127.8,-0.2,,26.5,0.32,0.56,0.65,0.41,0.41,5029.700791505502,5074.273145933075,1,3,53,spotlight
CAPELLA_C13_SP_SLC_HH_20250220042954_20250220043003,9af4639a-6509-4b00-9564-6e44035dd7a6,2025-02-20T04:29:58.614978Z,2025-02-20T04:29:54.136909Z,2025-02-20T04:30:03.093048Z,122.235940435,-21.754450894999998,capella-13,capella,spotlight,X,9.6,HH,ascending,SLC,left,29.3,127.8,-0.2,,26.5,0.22,0.15,0.46,0.43,0.14,5022.089197885779,4999.410854562617,1,1,53,spotlight
CAPELLA_C13_SP_SLC_HH_20250218112232_20250218112311,af5098ce-2696-40ac-a1ad-959eaaf9c320,2025-02-18T11:22:51.748468Z,2025-02-18T11:22:32.374357Z,2025-02-18T11:23:11.122580Z,-155.286895855,19.420955874999997,capella-13,capella,spotlight,X,9.6,HH,descending,SLC,right,55.9,49.8,0,,49.1,0.26,0.05,0.31,0.29,0.05,5020.922180068694,9999.73602102226,1,1,53,spotlight
CAPELLA_C13_SP_GEO_HH_20250221001207_20250221001216,2788c8e4-adb0-410c-a99e-63ebc544b5a6,2025-02-21T00:12:11.835914Z,2025-02-21T00:12:07.029754Z,2025-02-21T00:12:16.642074Z,-118.07290507,34.833003325,capella-13,capella,spotlight,X,9.6,HH,ascending,GEO,right,37.3,319.4,0.1,,33.6,0.32,0.56,0.52,0.34,0.34,5011.342185338779,10012.135828603841,1,3,53,spotlight
CAPELLA_C13_SP_SLC_HH_20250219011824_20250219011900,3ff5eb34-79a7-4fb7-963d-efffac336fb1,2025-02-19T01:18:42.916954Z,2025-02-19T01:18:24.895368Z,2025-02-19T01:19:00.938541Z,-155.28691652999998,19.421081665000003,capella-13,capella,spotlight,X,9.6,HH,ascending,SLC,left,52.1,123.9,0,,46.1,0.26,0.05,0.32,0.31,0.05,5021.422334015001,9999.507400384951,1,1,53,spotlight
CAPELLA_C13_SP_SLC_HH_20250218011523_20250218011532,faa76d33-55c7-48c0-a8b3-d01d27c1860d,2025-02-18T01:15:27.880506Z,2025-02-18T01:15:23.067680Z,2025-02-18T01:15:32.693332Z,-118.07254262500001,34.832728125,capella-13,capella,spotlight,X,9.6,HH,ascending,SLC,right,37.3,319.3,0.1,,33.6,0.22,0.15,0.37,0.35,0.14,5026.329814065208,9999.760495826591,1,1,53,spotlight
CAPELLA_C13_SP_GEO_HH_20250218080259_20250218080309,5124940c-aec8-45b5-9d61-aa0817cfc485,2025-02-18T08:03:04.624791Z,2025-02-18T08:02:59.858666Z,2025-02-18T08:03:09.390917Z,-121.87085938499999,37.31855385,capella-13,capella,spotlight,X,9.6,HH,descending,GEO,right,36.6,39,-0.1,,33,0.32,0.56,0.53,0.34,0.34,5010.733734149944,8186.893943416544,1,3,53,spotlight
CAPELLA_C13_SP_SLC_HH_20250216022140_20250216022216,6b5d1ebb-d117-4eeb-a008-96ca704ea9a4,2025-02-16T02:21:58.681348Z,2025-02-16T02:21:40.659315Z,2025-02-16T02:22:16.703381Z,-155.28691521000002,19.421081055,capella-13,capella,spotlight,X,9.6,HH,ascending,SLC,left,52.1,123.9,0,,46.1,0.26,0.05,0.32,0.31,0.05,5021.46905418262,9999.592886245839,1,1,53,spotlight
CAPELLA_C13_SP_GEO_HH_20250216022140_20250216022216,6b5d1ebb-d117-4eeb-a008-96ca704ea9a4,2025-02-16T02:21:58.676847Z,2025-02-16T02:21:40.747267Z,2025-02-16T02:22:16.606428Z,-155.28690011999998,19.421038279999998,capella-13,capella,spotlight,X,9.6,HH,ascending,GEO,left,52.1,123.9,0,,46.1,0.32,0.56,0.4,0.26,0.26,5043.407905836286,10213.119824366717,1,9,53,spotlight
CAPELLA_C13_SP_GEO_HH_20250217053308_20250217053317,3db2b5a5-224b-48fd-b3f4-436bd601f0af,2025-02-17T05:33:13.295685Z,2025-02-17T05:33:08.821165Z,2025-02-17T05:33:17.770205Z,122.236034445,-21.754615989999998,capella-13,capella,spotlight,X,9.6,HH,ascending,GEO,left,29.3,128.7,-0.2,,26.5,0.32,0.56,0.65,0.41,0.41,5029.649704769736,5070.248237178047,1,3,53,spotlight
CAPELLA_C13_SP_GEO_HH_20250218011523_20250218011532,faa76d33-55c7-48c0-a8b3-d01d27c1860d,2025-02-18T01:15:27.946587Z,2025-02-18T01:15:23.199869Z,2025-02-18T01:15:32.693306Z,-118.07290506,34.83300324,capella-13,capella,spotlight,X,9.6,HH,ascending,GEO,right,37.3,319.3,0.1,,33.6,0.32,0.56,0.52,0.34,0.34,5011.298367338441,10011.3841786153,1,3,53,spotlight
CAPELLA_C13_SP_SLC_HH_20250217053308_20250217053317,3db2b5a5-224b-48fd-b3f4-436bd601f0af,2025-02-17T05:33:13.298059Z,2025-02-17T05:33:08.818964Z,2025-02-17T05:33:17.777155Z,122.235940355,-21.754450825,capella-13,capella,spotlight,X,9.6,HH,ascending,SLC,left,29.3,128.7,-0.2,,26.5,0.22,0.15,0.46,0.43,0.14,5022.076382375195,4999.737626393668,1,1,53,spotlight
