stac_id,super_classe,confianca,center_lat,center_lon,stac_browser_link
CAPELLA_C13_SP_SLC_HH_20250123104757_20250123104809,nao_urbano,1.0,19.42108267,-155.28691611,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-01/capella-open-data-2025-01-23/CAPELLA_C13_SP_SLC_HH_20250123104757_20250123104809/CAPELLA_C13_SP_SLC_HH_20250123104757_20250123104809.json
CAPELLA_C13_SP_SLC_HH_20250122205206_20250122205218,nao_urbano,1.0,19.42092745,-155.28687058,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-01/capella-open-data-2025-01-22/CAPELLA_C13_SP_SLC_HH_20250122205206_20250122205218/CAPELLA_C13_SP_SLC_HH_20250122205206_20250122205218.json
CAPELLA_C13_SP_SLC_HH_20250125094129_20250125094139,nao_urbano,0.8029,34.832750860000004,-118.07251362,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-01/capella-open-data-2025-01-25/CAPELLA_C13_SP_SLC_HH_20250125094129_20250125094139/CAPELLA_C13_SP_SLC_HH_20250125094129_20250125094139.json
CAPELLA_C13_SP_GEO_HH_20250123104757_20250123104809,nao_urbano,1.0,19.4210742,-155.28695144,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-01/capella-open-data-2025-01-23/CAPELLA_C13_SP_GEO_HH_20250123104757_20250123104809/CAPELLA_C13_SP_GEO_HH_20250123104757_20250123104809.json
CAPELLA_C13_SP_GEO_HH_20250122205206_20250122205218,nao_urbano,1.0,19.421439905,-155.28623684000002,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-01/capella-open-data-2025-01-22/CAPELLA_C13_SP_GEO_HH_20250122205206_20250122205218/CAPELLA_C13_SP_GEO_HH_20250122205206_20250122205218.json
CAPELLA_C13_SP_SLC_HH_20250122173220_20250122173230,urbano,0.606,37.318451335,-121.870857965,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-01/capella-open-data-2025-01-22/CAPELLA_C13_SP_SLC_HH_20250122173220_20250122173230/CAPELLA_C13_SP_SLC_HH_20250122173220_20250122173230.json
CAPELLA_C13_SP_SLC_HH_20250121150232_20250121150241,nao_urbano,1.0,-21.754450885,122.23594039,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-01/capella-open-data-2025-01-21/CAPELLA_C13_SP_SLC_HH_20250121150232_20250121150241/CAPELLA_C13_SP_SLC_HH_20250121150232_20250121150241.json
CAPELLA_C13_SP_GEO_HH_20250122104444_20250122104454,nao_urbano,1.0,34.833003195,-118.072905865,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-01/capella-open-data-2025-01-22/CAPELLA_C13_SP_GEO_HH_20250122104444_20250122104454/CAPELLA_C13_SP_GEO_HH_20250122104444_20250122104454.json
CAPELLA_C13_SP_GEO_HH_20250122173220_20250122173230,urbano,0.606,37.318553695000006,-121.870859445,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-01/capella-open-data-2025-01-22/CAPELLA_C13_SP_GEO_HH_20250122173220_20250122173230/CAPELLA_C13_SP_GEO_HH_20250122173220_20250122173230.json
CAPELLA_C13_SP_SLC_HH_20250122104444_20250122104454,nao_urbano,1.0,34.832750090000005,-118.0725149,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-01/capella-open-data-2025-01-22/CAPELLA_C13_SP_SLC_HH_20250122104444_20250122104454/CAPELLA_C13_SP_SLC_HH_20250122104444_20250122104454.json
CAPELLA_C13_SP_GEO_HH_20250120115114_20250120115126,nao_urbano,1.0,19.42107284,-155.28695302,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-01/capella-open-data-2025-01-20/CAPELLA_C13_SP_GEO_HH_20250120115114_20250120115126/CAPELLA_C13_SP_GEO_HH_20250120115114_20250120115126.json
CAPELLA_C10_SP_GEO_HH_20250120232546_20250120232554,nao_urbano,1.0,19.408396795,-155.270147275,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-01/capella-open-data-2025-01-20/CAPELLA_C10_SP_GEO_HH_20250120232546_20250120232554/CAPELLA_C10_SP_GEO_HH_20250120232546_20250120232554.json
CAPELLA_C13_SP_SLC_HH_20250119215522_20250119215535,nao_urbano,1.0,19.420956850000003,-155.286896745,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-01/capella-open-data-2025-01-19/CAPELLA_C13_SP_SLC_HH_20250119215522_20250119215535/CAPELLA_C13_SP_SLC_HH_20250119215522_20250119215535.json
CAPELLA_C13_SP_GEO_HH_20250119131922_20250119131935,nao_urbano,0.5981,19.39457,-155.283306745,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-01/capella-open-data-2025-01-19/CAPELLA_C13_SP_GEO_HH_20250119131922_20250119131935/CAPELLA_C13_SP_GEO_HH_20250119131922_20250119131935.json
CAPELLA_C13_SP_GEO_HH_20250121150232_20250121150241,nao_urbano,1.0,-21.754616225,122.23603427,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-01/capella-open-data-2025-01-21/CAPELLA_C13_SP_GEO_HH_20250121150232_20250121150241/CAPELLA_C13_SP_GEO_HH_20250121150232_20250121150241.json
CAPELLA_C13_SP_GEO_HH_20250119215522_20250119215535,nao_urbano,1.0,19.42142376,-155.286257205,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-01/capella-open-data-2025-01-19/CAPELLA_C13_SP_GEO_HH_20250119215522_20250119215535/CAPELLA_C13_SP_GEO_HH_20250119215522_20250119215535.json
CAPELLA_C10_SP_SLC_HH_20250120232546_20250120232554,nao_urbano,1.0,19.408567065,-155.27013716,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-01/capella-open-data-2025-01-20/CAPELLA_C10_SP_SLC_HH_20250120232546_20250120232554/CAPELLA_C10_SP_SLC_HH_20250120232546_20250120232554.json
CAPELLA_C13_SP_SLC_HH_20250118160545_20250118160554,nao_urbano,1.0,-21.75445195,122.23594184,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-01/capella-open-data-2025-01-18/CAPELLA_C13_SP_SLC_HH_20250118160545_20250118160554/CAPELLA_C13_SP_SLC_HH_20250118160545_20250118160554.json
CAPELLA_C13_SP_GEO_HH_20250118160545_20250118160554,nao_urbano,1.0,-21.75450047,122.23588412,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-01/capella-open-data-2025-01-18/CAPELLA_C13_SP_GEO_HH_20250118160545_20250118160554/CAPELLA_C13_SP_GEO_HH_20250118160545_20250118160554.json
CAPELLA_C13_SP_SLC_HH_20250119131922_20250119131935,nao_urbano,0.5981,19.39459123,-155.283144545,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-01/capella-open-data-2025-01-19/CAPELLA_C13_SP_SLC_HH_20250119131922_20250119131935/CAPELLA_C13_SP_SLC_HH_20250119131922_20250119131935.json
CAPELLA_C13_SP_GEO_HH_20250116225839_20250116225852,nao_urbano,1.0,19.421423415,-155.286257,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-01/capella-open-data-2025-01-16/CAPELLA_C13_SP_GEO_HH_20250116225839_20250116225852/CAPELLA_C13_SP_GEO_HH_20250116225839_20250116225852.json
CAPELLA_C13_SP_SLC_HH_20250120115114_20250120115126,nao_urbano,1.0,19.42108153,-155.2869168,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-01/capella-open-data-2025-01-20/CAPELLA_C13_SP_SLC_HH_20250120115114_20250120115126/CAPELLA_C13_SP_SLC_HH_20250120115114_20250120115126.json
CAPELLA_C13_SP_SLC_HH_20250117125429_20250117125441,nao_urbano,1.0,19.421082,-155.28691502499998,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-01/capella-open-data-2025-01-17/CAPELLA_C13_SP_SLC_HH_20250117125429_20250117125441/CAPELLA_C13_SP_SLC_HH_20250117125429_20250117125441.json
CAPELLA_C13_SP_GEO_HH_20250117125429_20250117125441,nao_urbano,1.0,19.42107281,-155.28695262,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-01/capella-open-data-2025-01-17/CAPELLA_C13_SP_GEO_HH_20250117125429_20250117125441/CAPELLA_C13_SP_GEO_HH_20250117125429_20250117125441.json
CAPELLA_C13_SP_SLC_HH_20250114135748_20250114135800,nao_urbano,1.0,19.42108253,-155.286915935,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-01/capella-open-data-2025-01-14/CAPELLA_C13_SP_SLC_HH_20250114135748_20250114135800/CAPELLA_C13_SP_SLC_HH_20250114135748_20250114135800.json
CAPELLA_C13_SP_SLC_HH_20250116225839_20250116225852,nao_urbano,1.0,19.420957385,-155.28689712,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-01/capella-open-data-2025-01-16/CAPELLA_C13_SP_SLC_HH_20250116225839_20250116225852/CAPELLA_C13_SP_SLC_HH_20250116225839_20250116225852.json
CAPELLA_C13_SP_SLC_HH_20250115170903_20250115170911,nao_urbano,1.0,-21.75445073,122.235940215,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-01/capella-open-data-2025-01-15/CAPELLA_C13_SP_SLC_HH_20250115170903_20250115170911/CAPELLA_C13_SP_SLC_HH_20250115170903_20250115170911.json
CAPELLA_C13_SP_GEO_HH_20250114000157_20250114000210,nao_urbano,1.0,19.42142423,-155.28625612500002,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-01/capella-open-data-2025-01-14/CAPELLA_C13_SP_GEO_HH_20250114000157_20250114000210/CAPELLA_C13_SP_GEO_HH_20250114000157_20250114000210.json
CAPELLA_C13_SP_SLC_HH_20250114000157_20250114000210,nao_urbano,1.0,19.42095817,-155.28689613,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-01/capella-open-data-2025-01-14/CAPELLA_C13_SP_SLC_HH_20250114000157_20250114000210/CAPELLA_C13_SP_SLC_HH_20250114000157_20250114000210.json
CAPELLA_C13_SP_GEO_HH_20250115170903_20250115170911,nao_urbano,1.0,-21.75461637,122.236034185,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-01/capella-open-data-2025-01-15/CAPELLA_C13_SP_GEO_HH_20250115170903_20250115170911/CAPELLA_C13_SP_GEO_HH_20250115170903_20250115170911.json
CAPELLA_C13_SP_SLC_HH_20250113135439_20250113135442,nao_urbano,1.0,34.83274851,-118.07251629,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-01/capella-open-data-2025-01-13/CAPELLA_C13_SP_SLC_HH_20250113135439_20250113135442/CAPELLA_C13_SP_SLC_HH_20250113135439_20250113135442.json
CAPELLA_C13_SP_GEO_HH_20250114135748_20250114135800,nao_urbano,1.0,19.421037755,-155.286900645,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-01/capella-open-data-2025-01-14/CAPELLA_C13_SP_GEO_HH_20250114135748_20250114135800/CAPELLA_C13_SP_GEO_HH_20250114135748_20250114135800.json
CAPELLA_C13_SP_SLC_HH_20250113204212_20250113204222,urbano,0.606,37.318451845,-121.87085436,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-01/capella-open-data-2025-01-13/CAPELLA_C13_SP_SLC_HH_20250113204212_20250113204222/CAPELLA_C13_SP_SLC_HH_20250113204212_20250113204222.json
CAPELLA_C13_SP_GEO_HH_20250113135439_20250113135442,nao_urbano,1.0,34.83299964,-118.07290952,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-01/capella-open-data-2025-01-13/CAPELLA_C13_SP_GEO_HH_20250113135439_20250113135442/CAPELLA_C13_SP_GEO_HH_20250113135439_20250113135442.json
CAPELLA_C13_SP_GEO_HH_20250112181224_20250112181227,nao_urbano,1.0,-21.7546199,122.23603124,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-01/capella-open-data-2025-01-12/CAPELLA_C13_SP_GEO_HH_20250112181224_20250112181227/CAPELLA_C13_SP_GEO_HH_20250112181224_20250112181227.json
CAPELLA_C13_SP_GEO_HH_20250111010515_20250111010520,nao_urbano,1.0,19.421427835,-155.28626035,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-01/capella-open-data-2025-01-11/CAPELLA_C13_SP_GEO_HH_20250111010515_20250111010520/CAPELLA_C13_SP_GEO_HH_20250111010515_20250111010520.json
CAPELLA_C13_SP_SLC_HH_20250112181224_20250112181227,nao_urbano,1.0,-21.754449755,122.235944185,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-01/capella-open-data-2025-01-12/CAPELLA_C13_SP_SLC_HH_20250112181224_20250112181227/CAPELLA_C13_SP_SLC_HH_20250112181224_20250112181227.json
CAPELLA_C13_SP_GEO_HH_20250111150106_20250111150110,nao_urbano,1.0,19.42106983,-155.28695539,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-01/capella-open-data-2025-01-11/CAPELLA_C13_SP_GEO_HH_20250111150106_20250111150110/CAPELLA_C13_SP_GEO_HH_20250111150106_20250111150110.json
CAPELLA_C13_SP_GEO_HH_20250113204212_20250113204222,urbano,0.606,37.31896167,-121.870451515,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-01/capella-open-data-2025-01-13/CAPELLA_C13_SP_GEO_HH_20250113204212_20250113204222/CAPELLA_C13_SP_GEO_HH_20250113204212_20250113204222.json
CAPELLA_C13_SP_SLC_HH_20250111010515_20250111010520,nao_urbano,1.0,19.420948665,-155.28688809,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-01/capella-open-data-2025-01-11/CAPELLA_C13_SP_SLC_HH_20250111010515_20250111010520/CAPELLA_C13_SP_SLC_HH_20250111010515_20250111010520.json
CAPELLA_C13_SP_SLC_HH_20250110214529_20250110214532,urbano,0.609,37.318452845,-121.870858505,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-01/capella-open-data-2025-01-10/CAPELLA_C13_SP_SLC_HH_20250110214529_20250110214532/CAPELLA_C13_SP_SLC_HH_20250110214529_20250110214532.json
CAPELLA_C13_SP_SLC_HH_20250111150106_20250111150110,nao_urbano,1.0,19.421082645,-155.28691616,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-01/capella-open-data-2025-01-11/CAPELLA_C13_SP_SLC_HH_20250111150106_20250111150110/CAPELLA_C13_SP_SLC_HH_20250111150106_20250111150110.json
CAPELLA_C13_SP_GEO_HH_20250110214529_20250110214532,urbano,0.609,37.31896441,-121.870457085,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-01/capella-open-data-2025-01-10/CAPELLA_C13_SP_GEO_HH_20250110214529_20250110214532/CAPELLA_C13_SP_GEO_HH_20250110214529_20250110214532.json
CAPELLA_C13_SP_GEO_HH_20250110145753_20250110145756,nao_urbano,1.0,34.832999845,-118.07291024,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-01/capella-open-data-2025-01-10/CAPELLA_C13_SP_GEO_HH_20250110145753_20250110145756/CAPELLA_C13_SP_GEO_HH_20250110145753_20250110145756.json
CAPELLA_C13_SP_SLC_HH_20250109191539_20250109191542,nao_urbano,1.0,-21.754449555,122.23594418,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-01/capella-open-data-2025-01-09/CAPELLA_C13_SP_SLC_HH_20250109191539_20250109191542/CAPELLA_C13_SP_SLC_HH_20250109191539_20250109191542.json
CAPELLA_C13_SP_GEO_HH_20250109191539_20250109191542,nao_urbano,1.0,-21.754505355,122.235880745,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-01/capella-open-data-2025-01-09/CAPELLA_C13_SP_GEO_HH_20250109191539_20250109191542/CAPELLA_C13_SP_GEO_HH_20250109191539_20250109191542.json
